,year,stateTerritory,ScientificName,CommonName,EPBCThreatStatus,occurrenceCount
15345,1981,TAS,Macronectes halli,Northern Giant Petrel,Vulnerable,1
15346,1981,TAS,Mastacomys fuscus,Broad-toothed Rat,Present,13
15347,1981,TAS,Mitotichthys semistriatus,Halfbanded Pipefish,Present,1
15348,1981,TAS,Morus serrator,Australasian Gannet,Present,16
15349,1981,TAS,Myiagra cyanoleuca,Satin Flycatcher,Present,20
15350,1981,TAS,Neochanna cleaveri,Tasmanian Mudfish,Present,1
15351,1981,TAS,Neophema chrysogaster,Orange-bellied Parrot,Critically Endangered,1
15352,1981,TAS,Neophema chrysostoma,Blue-winged Parrot,Vulnerable,11
15353,1981,TAS,Numenius madagascariensis,Eastern Curlew,Critically Endangered,4
15354,1981,TAS,Oreixenica ptunarra,Ptunarra Brown,Endangered,2
15355,1981,TAS,Ornithorhynchus anatinus,Platypus,Present,6
15356,1981,TAS,Oxyura australis,Blue-billed Duck,Present,4
15357,1981,TAS,Pachycephala olivacea,Olive Whistler,Present,36
15358,1981,TAS,Pachyptila belcheri,Slender-billed Prion,Present,1
15359,1981,TAS,Pachyptila desolata,Antarctic Prion,Present,1
15360,1981,TAS,Pachyptila salvini,Salvin's Prion,Present,3
15361,1981,TAS,Pachyptila turtur,Fairy Prion,Present,3
15362,1981,TAS,Paragalaxias dissimilis,Shannon Paragalaxias,Vulnerable,2
15363,1981,TAS,Paragalaxias julianus,Julian Paragalaxias,Present,2
15364,1981,TAS,Paragalaxias mesotes,Arthurs Paragalaxias,Endangered,2
15365,1981,TAS,Pelagodroma marina,White-faced Storm-Petrel,Present,1
15366,1981,TAS,Pelecanoides urinatrix,Common Diving-Petrel,Present,1
15367,1981,TAS,Perameles gunnii,Eastern Barred Bandicoot,Present,2
15368,1981,TAS,Petroica boodang,Scarlet Robin,Present,47
15369,1981,TAS,Petroica multicolor,Norfolk Island Robin,Vulnerable,1
15370,1981,TAS,Petroica phoenicea,Flame Robin,Present,117
15371,1981,TAS,Petroica rodinogaster,Pink Robin,Present,20
15372,1981,TAS,Pezoporus wallicus,Eastern Ground Parrot,Present,3
15373,1981,TAS,Phalacrocorax fuscescens,Black-faced Cormorant,Present,16
15374,1981,TAS,Pluvialis fulva,Pacific Golden Plover,Present,1
15375,1981,TAS,Podiceps cristatus,Great Crested Grebe,Present,7
15376,1981,TAS,Potorous tridactylus,Long-nosed Potoroo,Present,1
15377,1981,TAS,Prototroctes maraena,Australian Grayling,Vulnerable,2
15378,1981,TAS,Pseudophryne semimarmorata,Southern Toadlet,Present,2
15379,1981,TAS,Pterodroma inexpectata,Mottled Petrel,Present,1
15380,1981,TAS,Ptilinopus superbus,Superb Fruit-Dove,Present,1
15381,1981,TAS,Puffinus gavia,Fluttering Shearwater,Present,1
15382,1981,TAS,Puffinus huttoni,Hutton's Shearwater,Present,1
15383,1981,TAS,Rhipidura fuliginosa,New Zealand Fantail,Present,13
15384,1981,TAS,Sminthopsis leucopus,White-footed Dunnart,Present,2
15385,1981,TAS,Stercorarius parasiticus,Arctic Jaeger,Present,3
15386,1981,TAS,Sterna striata,White-fronted Tern,Present,2
15387,1981,TAS,Sternula albifrons,Little Tern,Vulnerable,1
15388,1981,TAS,Sternula nereis,Fairy Tern,Present,4
15389,1981,TAS,Stigmatopora argus,Spotted Pipefish,Present,1
15390,1981,TAS,Stipiturus malachurus,Southern Emu-wren,Present,8
15391,1981,TAS,Tachyglossus aculeatus,Short-beaked Echidna,Present,2
15392,1981,TAS,Tadorna tadornoides,Australian Shelduck,Present,19
15393,1981,TAS,Thalassarche cauta,Shy Albatross,Endangered,6
15394,1981,TAS,Thalasseus bergii,Greater Crested Tern,Present,37
15395,1981,TAS,Thylogale billardierii,Tasmanian Pademelon,Present,6
15396,1981,TAS,Tringa nebularia,Common Greenshank,Endangered,4
15397,1981,TAS,Tyto novaehollandiae,Masked Owl,Present,7
15398,1981,TAS,Vanacampus phillipi,Port Phillip Pipefish,Present,1
15399,1981,TAS,Zanda funerea,Yellow-tailed Black-Cockatoo,Present,50
15400,1981,Unknown1,Sterna vittata,Antarctic Tern,Present,1
15401,1981,VIC,Acanthiza iredalei,Slender-billed Thornbill,Present,1
15402,1981,VIC,Accipiter novaehollandiae,Grey Goshawk,Present,17
15403,1981,VIC,Acrobates pygmaeus,Feathertail Glider,Present,6
15404,1981,VIC,Acrodipsas myrmecophila,Small Ant-blue,Present,1
15405,1981,VIC,Actitis hypoleucos,Common Sandpiper,Present,26
15406,1981,VIC,Anepischetosia maccoyi,Highlands Forest-skink,Present,2
15407,1981,VIC,Anseranas semipalmata,Magpie Goose,Present,19
15408,1981,VIC,Antechinus agilis,Agile Antechinus,Present,385
15409,1981,VIC,Antechinus flavipes,Yellow-footed Antechinus,Present,33
15410,1981,VIC,Antechinus minimus,Swamp Antechinus,Present,31
15411,1981,VIC,Anthochaera phrygia,Regent Honeyeater,Critically Endangered,36
15412,1981,VIC,Antigone rubicunda,Brolga,Present,86
15413,1981,VIC,Aphelocephala leucopsis,Southern Whiteface,Vulnerable,108
15414,1981,VIC,Aprasia inaurita,Pink-nosed Worm-lizard,Present,4
15415,1981,VIC,Apus pacificus,Fork-tailed Swift,Present,9
15416,1981,VIC,Ardea alba,Great Egret,Present,354
15417,1981,VIC,Ardea intermedia,Intermediate Egret,Present,30
15418,1981,VIC,Ardenna carneipes,Flesh-footed Shearwater,Present,2
15419,1981,VIC,Ardenna grisea,Sooty Shearwater,Vulnerable,4
15420,1981,VIC,Ardenna tenuirostris,Short-tailed Shearwater,Present,693
15421,1981,VIC,Ardeotis australis,Australian Bustard,Present,2
15422,1981,VIC,Arenaria interpres,Ruddy Turnstone,Vulnerable,61
15423,1981,VIC,Aythya australis,Hardhead,Present,284
15424,1981,VIC,Balaenoptera acutorostrata,Minke Whale,Present,1
15425,1981,VIC,Bidyanus bidyanus,Silver Perch,Endangered,18
15426,1981,VIC,Botaurus poiciloptilus,Australasian Bittern,Endangered,18
15427,1981,VIC,Bubulcus ibis,Cattle Egret,Present,24
15428,1981,VIC,Burhinus grallarius,Bush Stone-curlew,Present,47
15429,1981,VIC,Calamanthus campestris,Rufous Fieldwren,Present,2
15430,1981,VIC,Calamanthus fuliginosus,Striated Fieldwren,Present,95
15431,1981,VIC,Calidris acuminata,Sharp-tailed Sandpiper,Vulnerable,122
15432,1981,VIC,Calidris alba,Sanderling,Present,12
15433,1981,VIC,Calidris canutus,Red Knot,Vulnerable,106
15434,1981,VIC,Calidris ferruginea,Curlew Sandpiper,Critically Endangered,279
15435,1981,VIC,Calidris ruficollis,Red-necked Stint,Present,1678
15436,1981,VIC,Calidris tenuirostris,Great Knot,Vulnerable,92
15437,1981,VIC,Callocephalon fimbriatum,Gang-gang Cockatoo,Endangered,311
15438,1981,VIC,Calyptorhynchus banksii,Red-tailed Black-Cockatoo,Present,4
15439,1981,VIC,Calyptorhynchus lathami,Glossy Black-Cockatoo,Present,1
15440,1981,VIC,Canis familiaris,Domestic Dog,Present,7
15441,1981,VIC,Cercartetus nanus,Eastern Pygmy-possum,Present,9
15442,1981,VIC,Ceyx azureus,Azure Kingfisher,Present,49
15443,1981,VIC,Charadrius bicinctus,Double-banded Plover,Present,214
15444,1981,VIC,Charadrius leschenaultii,Greater Sand Plover,Vulnerable,5
15445,1981,VIC,Charadrius mongolus,Lesser Sand Plover,Endangered,19
15446,1981,VIC,Chelodina longicollis,Eastern Long-necked Turtle,Present,1
15447,1981,VIC,Chlidonias hybrida,Whiskered Tern,Present,103
15448,1981,VIC,Chlidonias leucopterus,White-winged Tern,Present,8
15449,1981,VIC,Chloritobadistes victoriae,Southern Hairy Red Snail,Present,3
15450,1981,VIC,Chroicocephalus novaehollandiae,Silver Gull,Present,1037
15451,1981,VIC,Cinclosoma castanotum,Chestnut Quail-thrush,Present,9
15452,1981,VIC,Circus assimilis,Spotted Harrier,Present,35
15453,1981,VIC,Cladorhynchus leucocephalus,Banded Stilt,Present,70
15454,1981,VIC,Climacteris picumnus,Brown Treecreeper,Present,333
15455,1981,VIC,Coracina maxima,Ground Cuckoo-shrike,Present,1
15456,1981,VIC,Daphoenositta chrysoptera,Varied Sittella,Present,430
15457,1981,VIC,Daption capense,Cape Petrel,Present,13
15458,1981,VIC,Dasyornis broadbenti,Rufous Bristlebird,Present,15
15459,1981,VIC,Dasyurus maculatus,Spotted-tailed Quoll,Present,8
15460,1981,VIC,Delma australis,a legless lizard,Present,37
15461,1981,VIC,Delma impar,Striped Legless Lizard,Vulnerable,1
15462,1981,VIC,Diomedea epomophora,Southern Royal Albatross,Vulnerable,3
15463,1981,VIC,Diomedea exulans,Wandering Albatross,Vulnerable,51
15464,1981,VIC,Diomedea sanfordi,Northern Royal Albatross,Endangered,6
15465,1981,VIC,Drymodes brunneopygia,Southern Scrub-robin,Present,28
15466,1981,VIC,Drysdalia mastersii,Masters' Snake,Present,8
15467,1981,VIC,Egretta garzetta,Little Egret,Present,64
15468,1981,VIC,Epthianura albifrons,White-fronted Chat,Present,461
15469,1981,VIC,Euastacus armatus,Murray Crayfish,Vulnerable,1
15470,1981,VIC,Euastacus bidawalus,Bidhawal Crayfish,Endangered,5
15471,1981,VIC,Euastacus neodiversus,South Gippsland Spiny Cray,Present,4
15472,1981,VIC,Eudyptula minor,Little Penguin,Present,958
15473,1981,VIC,Eulamprus heatwolei,Yellow-bellied /water-skink,Present,11
15474,1981,VIC,Eulamprus kosciuskoi,Alpine Water Skink,Vulnerable,2
15475,1981,VIC,Falco peregrinus,Peregrine Falcon,Present,134
15476,1981,VIC,Falco subniger,Black Falcon,Present,31
15477,1981,VIC,Falsistrellus tasmaniensis,Eastern Falsistrelle,Present,23
15478,1981,VIC,Fulmarus glacialoides,Southern Fulmar,Present,5
15479,1981,VIC,Galaxias rostratus,Flathead Galaxias,Critically Endangered,5
15480,1981,VIC,Galaxiella toourtkoourt,Little Galaxias,Present,1
15481,1981,VIC,Gallinago hardwickii,Latham's Snipe,Vulnerable,166
15482,1981,VIC,Garrodia nereis,Grey-backed Storm-Petrel,Present,2
15483,1981,VIC,Gelochelidon nilotica,Gull-billed Tern,Present,6
15484,1981,VIC,Geopelia cuneata,Diamond Dove,Present,5
15485,1981,VIC,Gobiomorphus coxii,Cox's Gudgeon,Present,2
15486,1981,VIC,Grantiella picta,Painted Honeyeater,Vulnerable,21
15487,1981,VIC,Gymnobelideus leadbeateri,Leadbeater's Possum,Critically Endangered,17
15488,1981,VIC,Haematopus fuliginosus,Sooty Oystercatcher,Present,58
15489,1981,VIC,Haematopus longirostris,Pied Oystercatcher,Present,186
15490,1981,VIC,Haliaeetus leucogaster,White-bellied Sea-Eagle,Present,52
15491,1981,VIC,Halobaena caerulea,Blue Petrel,Vulnerable,17
15492,1981,VIC,Hemiergis millewae,a skink,Present,8
15493,1981,VIC,Hieraaetus morphnoides,Little Eagle,Present,166
15494,1981,VIC,Hirundapus caudacutus,White-throated Needletail,Vulnerable,210
15495,1981,VIC,Hydroprogne caspia,Caspian Tern,Present,110
15496,1981,VIC,Hydrurga leptonyx,Leopard Seal,Present,1
15497,1981,VIC,Hylacola cauta,Shy Heathwren,Present,31
15498,1981,VIC,Hylacola pyrrhopygia,Chestnut-rumped Heathwren,Present,17
15499,1981,VIC,Isoodon obesulus,Southern Brown Bandicoot,Present,12
15500,1981,VIC,Lalage tricolor,White-winged Triller,Present,136
15501,1981,VIC,Larus dominicanus,Kelp Gull,Present,6
15502,1981,VIC,Larus pacificus,Pacific Gull,Present,378
15503,1981,VIC,Lathamus discolor,Swift Parrot,Critically Endangered,28
15504,1981,VIC,Leipoa ocellata,Malleefowl,Vulnerable,8
15505,1981,VIC,Lerista muelleri,a skink,Present,2
15506,1981,VIC,Lewinia pectoralis,Lewin's Rail,Present,15
15507,1981,VIC,Lichenostomus cratitius,Purple-gaped Honeyeater,Present,38
15508,1981,VIC,Limnodynastes peronii,Brown-striped Frog,Present,4
15509,1981,VIC,Limosa lapponica,Bar-tailed Godwit,Present,83
15510,1981,VIC,Limosa limosa,Black-tailed Godwit,Endangered,22
15511,1981,VIC,Lissolepis coventryi,Swamp Skink,Endangered,7
15512,1981,VIC,Litoria aurea,Green and Golden Bell Frog,Vulnerable,2
15513,1981,VIC,Litoria raniformis,Southern Bell Frog,Vulnerable,9
15514,1981,VIC,Lophochroa leadbeateri,Major Mitchell's Cockatoo,Present,13
15515,1981,VIC,Lugensa brevirostris,Kerguelen Petrel,Present,6
15516,1981,VIC,Maccullochella macquariensis,Trout Cod,Endangered,11
15517,1981,VIC,Maccullochella peelii,Murray Cod,Vulnerable,34
15518,1981,VIC,Macquaria australasica,Macquarie Perch,Endangered,31
15519,1981,VIC,Macronectes giganteus,Southern Giant-Petrel,Endangered,18
15520,1981,VIC,Macronectes halli,Northern Giant Petrel,Vulnerable,8
15521,1981,VIC,Macropus fuliginosus,Western Grey Kangaroo,Present,16
15522,1981,VIC,Macropus giganteus,Eastern Grey Kangaroo,Present,105
15523,1981,VIC,Manorina melanotis,Black-eared Miner,Endangered,1
15524,1981,VIC,Mastacomys fuscus,Broad-toothed Rat,Present,13
15525,1981,VIC,Megascolides australis,Giant Gippsland Earthworm,Vulnerable,9
15526,1981,VIC,Melanodryas cucullata,Hooded Robin,Present,166
15527,1981,VIC,Melanotaenia fluviatilis,Murray River Rainbowfish,Present,7
15528,1981,VIC,Merops ornatus,Rainbow Bee-eater,Present,302
15529,1981,VIC,Mirounga leonina,Southern Elephant Seal,Vulnerable,1
15530,1981,VIC,Monarcha melanopsis,Black-faced Monarch,Present,18
15531,1981,VIC,Morelia spilota,Diamond Python,Present,4
15532,1981,VIC,Morethia adelaidensis,Saltbush Morethia Skink,Present,5
15533,1981,VIC,Morus serrator,Australasian Gannet,Present,102
15534,1981,VIC,Myiagra cyanoleuca,Satin Flycatcher,Present,101
15535,1981,VIC,Myotis macropus,Large-footed Myotis,Present,11
15536,1981,VIC,Nannoperca australis,Southern Pygmy Perch,Present,15
15537,1981,VIC,Nannoperca obscura,Yarra Pygmy Perch,Endangered,2
15538,1981,VIC,Neobatrachus pictus,Painted Frog,Present,6
15539,1981,VIC,Neochmia ruficauda,Star Finch,Present,2
15540,1981,VIC,Neophema chrysogaster,Orange-bellied Parrot,Critically Endangered,11
15541,1981,VIC,Neophema chrysostoma,Blue-winged Parrot,Vulnerable,95
15542,1981,VIC,Neophema pulchella,Turquoise Parrot,Present,22
15543,1981,VIC,Neophema splendida,Scarlet-chested Parrot,Present,1
